# Date Created: 21-Feb-2023 (10:40:05),,,
Elapsed [s],Channel,Frequency [GHz],Power [W]
16118.5,1,1.80E+01,2.03E+01
16123.5,1,1.80E+01,2.03E+01
16128.5,1,1.80E+01,2.02E+01
16133.5,1,1.80E+01,2.03E+01
16138.5,1,1.80E+01,2.04E+01
16143.5,1,1.80E+01,2.02E+01
16148.5,1,1.80E+01,2.03E+01
16153.6,1,1.80E+01,2.03E+01
16158.6,1,1.80E+01,2.02E+01
16163.6,1,1.80E+01,2.03E+01
16168.6,1,1.80E+01,2.03E+01
16173.6,1,1.80E+01,1.96E+01
16178.7,1,1.80E+01,2.02E+01
16183.7,1,1.80E+01,2.03E+01
16188.7,1,1.80E+01,2.03E+01
16193.7,1,1.80E+01,2.03E+01
16198.7,1,1.80E+01,1.95E+01
16203.7,1,1.80E+01,2.03E+01
16208.7,1,1.80E+01,2.04E+01
16213.7,1,1.80E+01,2.02E+01
16218.7,1,1.80E+01,2.02E+01
16223.7,1,1.80E+01,1.95E+01
16228.8,1,1.80E+01,2.03E+01
16233.8,1,1.80E+01,2.03E+01
16238.8,1,1.80E+01,2.02E+01
16243.8,1,1.80E+01,2.04E+01
16248.8,1,1.80E+01,2.02E+01
16253.9,1,1.80E+01,2.02E+01
16258.9,1,1.80E+01,2.03E+01
16263.8,1,1.80E+01,2.03E+01
16268.9,1,1.80E+01,2.02E+01
16273.9,1,1.80E+01,2.02E+01
16278.9,1,1.80E+01,2.03E+01
16283.9,1,1.80E+01,2.02E+01
16288.9,1,1.80E+01,2.03E+01
16293.9,1,1.80E+01,2.03E+01
16299,1,1.80E+01,2.03E+01
16304,1,1.80E+01,1.95E+01
16309,1,1.80E+01,1.87E+01
16314,1,1.80E+01,1.95E+01
16319.1,1,1.80E+01,1.95E+01
16324,1,1.80E+01,1.95E+01
16329,1,1.80E+01,1.96E+01
16334,1,1.80E+01,1.96E+01
16339.1,1,1.80E+01,1.95E+01
16344.1,1,1.80E+01,1.95E+01
16349.1,1,1.80E+01,1.95E+01
16354.1,1,1.80E+01,1.94E+01
16359.1,1,1.80E+01,1.94E+01
16364.2,1,1.80E+01,1.95E+01
16369.2,1,1.80E+01,1.95E+01
16374.2,1,1.80E+01,1.94E+01
16379.2,1,1.80E+01,1.95E+01
16384.2,1,1.80E+01,1.95E+01
16389.2,1,1.80E+01,1.94E+01
16394.2,1,1.80E+01,1.94E+01
16399.2,1,1.80E+01,2.10E+01
16404.3,1,1.80E+01,2.02E+01
16409.3,1,1.80E+01,2.01E+01
16414.3,1,1.80E+01,2.02E+01
16419.3,1,1.80E+01,2.02E+01
16424.3,1,1.80E+01,2.02E+01
16429.4,1,1.80E+01,2.02E+01
16434.4,1,1.80E+01,2.03E+01
16439.4,1,1.80E+01,2.02E+01
16444.4,1,1.80E+01,2.02E+01
16449.4,1,1.80E+01,2.02E+01
16454.4,1,1.80E+01,2.02E+01
16459.4,1,1.80E+01,2.02E+01
16464.4,1,1.80E+01,2.02E+01
16469.5,1,1.80E+01,2.02E+01
16474.5,1,1.80E+01,2.02E+01
16479.5,1,1.80E+01,2.02E+01
16484.5,1,1.80E+01,2.03E+01
16489.5,1,1.80E+01,2.02E+01
16494.6,1,1.80E+01,2.02E+01
16499.6,1,1.80E+01,2.03E+01
16504.6,1,1.80E+01,2.02E+01
16509.6,1,1.80E+01,2.02E+01
16514.6,1,1.80E+01,2.01E+01
16519.6,1,1.80E+01,2.03E+01
16524.6,1,1.80E+01,2.01E+01
16529.7,1,1.80E+01,2.02E+01
16534.7,1,1.80E+01,2.03E+01
16539.7,1,1.80E+01,2.03E+01
16544.7,1,1.80E+01,2.03E+01
16549.7,1,1.80E+01,2.02E+01
16554.7,1,1.80E+01,2.02E+01
16559.8,1,1.80E+01,2.03E+01
16564.8,1,1.80E+01,1.87E+01
16569.8,1,1.80E+01,1.95E+01
16574.8,1,1.80E+01,1.95E+01
16579.8,1,1.80E+01,1.96E+01
16584.8,1,1.80E+01,1.95E+01
16589.8,1,1.80E+01,1.95E+01
16594.8,1,1.80E+01,1.95E+01
16599.8,1,1.80E+01,1.95E+01
16604.9,1,1.80E+01,1.95E+01
16609.9,1,1.80E+01,1.86E+01
16614.9,1,1.80E+01,1.96E+01
16619.9,1,1.80E+01,1.94E+01
16624.9,1,1.80E+01,1.95E+01
16630,1,1.80E+01,1.94E+01
16635,1,1.80E+01,1.94E+01
16640,1,1.80E+01,1.94E+01
16645,1,1.80E+01,1.94E+01
16650,1,1.80E+01,1.95E+01
16655,1,1.80E+01,1.94E+01
16660,1,1.80E+01,1.95E+01
16665.1,1,1.80E+01,1.95E+01
16670.1,1,1.80E+01,1.94E+01
16675.1,1,1.80E+01,1.95E+01
16680.1,1,1.80E+01,1.95E+01
16685.1,1,1.80E+01,1.95E+01
16690.1,1,1.80E+01,1.94E+01
16695.2,1,1.80E+01,1.95E+01
16700.2,1,1.80E+01,1.94E+01
16705.2,1,1.80E+01,1.95E+01
16710.2,1,1.80E+01,1.95E+01
16715.2,1,1.80E+01,1.95E+01
16720.2,1,1.80E+01,1.95E+01
16725.2,1,1.80E+01,1.95E+01
16730.2,1,1.80E+01,1.95E+01
16735.2,1,1.80E+01,1.95E+01
16740.3,1,1.80E+01,1.96E+01
16745.3,1,1.80E+01,1.95E+01
16750.3,1,1.80E+01,1.96E+01
16755.3,1,1.80E+01,2.11E+01
16760.4,1,1.80E+01,1.95E+01
16765.4,1,1.80E+01,1.96E+01
16770.4,1,1.80E+01,1.95E+01
16775.4,1,1.80E+01,1.95E+01
16780.4,1,1.80E+01,1.94E+01
16785.4,1,1.80E+01,1.95E+01
16790.4,1,1.80E+01,1.96E+01
16795.4,1,1.80E+01,1.95E+01
16800.4,1,1.80E+01,1.96E+01
16805.5,1,1.80E+01,2.10E+01
16810.5,1,1.80E+01,2.03E+01
16815.5,1,1.80E+01,2.02E+01
16820.5,1,1.80E+01,2.03E+01
16825.5,1,1.80E+01,2.04E+01
16830.5,1,1.80E+01,2.03E+01
16835.5,1,1.80E+01,2.03E+01
16840.5,1,1.80E+01,2.03E+01
16845.5,1,1.80E+01,2.03E+01
16850.5,1,1.80E+01,2.03E+01
16855.6,1,1.80E+01,2.03E+01
16860.6,1,1.80E+01,2.03E+01
16865.6,1,1.80E+01,2.04E+01
16870.6,1,1.80E+01,2.04E+01
16875.6,1,1.80E+01,2.02E+01
16880.7,1,1.80E+01,2.03E+01
16885.7,1,1.80E+01,1.87E+01
16890.7,1,1.80E+01,1.95E+01
16895.7,1,1.80E+01,1.96E+01
16900.7,1,1.80E+01,1.95E+01
16905.7,1,1.80E+01,1.96E+01
16910.7,1,1.80E+01,1.87E+01
16915.7,1,1.80E+01,1.88E+01
16920.8,1,1.80E+01,1.86E+01
16925.8,1,1.80E+01,1.87E+01
16930.8,1,1.80E+01,1.95E+01
16935.8,1,1.80E+01,1.96E+01
16940.8,1,1.80E+01,1.96E+01
16945.8,1,1.80E+01,1.95E+01
16950.8,1,1.80E+01,1.96E+01
16955.8,1,1.80E+01,1.96E+01
16960.8,1,1.80E+01,1.87E+01
16965.8,1,1.80E+01,1.95E+01
16970.9,1,1.80E+01,1.96E+01
16975.9,1,1.80E+01,1.97E+01
16980.9,1,1.80E+01,1.96E+01
16985.9,1,1.80E+01,1.97E+01
16990.9,1,1.80E+01,1.96E+01
16995.9,1,1.80E+01,1.96E+01
17001,1,1.80E+01,1.97E+01
17006,1,1.80E+01,1.88E+01
17011,1,1.80E+01,1.97E+01
17016,1,1.80E+01,1.96E+01
17021,1,1.80E+01,1.89E+01
17026,1,1.80E+01,1.87E+01
17031,1,1.80E+01,1.88E+01
17036,1,1.80E+01,1.97E+01
17041,1,1.80E+01,1.97E+01
17046,1,1.80E+01,1.82E+01
17051.1,1,1.80E+01,1.87E+01
17056.1,1,1.80E+01,1.89E+01
17061.1,1,1.80E+01,1.87E+01
17066.1,1,1.80E+01,1.81E+01
17071.1,1,1.80E+01,1.88E+01
17076.2,1,1.80E+01,1.88E+01
17081.1,1,1.80E+01,1.88E+01
17086.1,1,1.80E+01,1.88E+01
17091.2,1,1.80E+01,1.89E+01
17096.2,1,1.80E+01,1.87E+01
17101.2,1,1.80E+01,1.88E+01
17106.2,1,1.80E+01,1.88E+01
17111.2,1,1.80E+01,1.88E+01
17116.2,1,1.80E+01,1.89E+01
17121.3,1,1.80E+01,1.88E+01
17126.3,1,1.80E+01,1.97E+01
17131.3,1,1.80E+01,1.87E+01
17136.3,1,1.80E+01,1.88E+01
17141.3,1,1.80E+01,1.88E+01
17146.3,1,1.80E+01,1.88E+01
17151.3,1,1.80E+01,1.88E+01
17156.3,1,1.80E+01,2.03E+01
17161.3,1,1.80E+01,1.97E+01
17166.3,1,1.80E+01,1.96E+01
17171.4,1,1.80E+01,1.96E+01
17176.4,1,1.80E+01,1.97E+01
17181.4,1,1.80E+01,1.97E+01
17186.4,1,1.80E+01,1.96E+01
17191.4,1,1.80E+01,1.96E+01
17196.4,1,1.80E+01,1.97E+01
17201.4,1,1.80E+01,1.96E+01
17206.4,1,1.80E+01,1.96E+01
17211.4,1,1.80E+01,1.97E+01
17216.5,1,1.80E+01,1.96E+01
17221.5,1,1.80E+01,1.97E+01
17226.5,1,1.80E+01,1.97E+01
17231.5,1,1.80E+01,1.97E+01
17236.6,1,1.80E+01,1.97E+01
17241.6,1,1.80E+01,1.97E+01
17246.6,1,1.80E+01,1.97E+01
17251.6,1,1.80E+01,1.97E+01
17256.6,1,1.80E+01,1.96E+01
17261.6,1,1.80E+01,1.96E+01
17266.6,1,1.80E+01,1.97E+01
17271.6,1,1.80E+01,1.96E+01
17276.6,1,1.80E+01,1.97E+01
17281.7,1,1.80E+01,1.96E+01
17286.7,1,1.80E+01,1.81E+01
17291.7,1,1.80E+01,1.81E+01
17296.7,1,1.80E+01,1.88E+01
17301.7,1,1.80E+01,1.88E+01
17306.7,1,1.80E+01,1.89E+01
17311.8,1,1.80E+01,1.88E+01
17316.8,1,1.80E+01,1.88E+01
17321.8,1,1.80E+01,1.87E+01
17326.8,1,1.80E+01,1.88E+01
17331.8,1,1.80E+01,1.88E+01
17336.8,1,1.80E+01,1.88E+01
17341.8,1,1.80E+01,1.88E+01
17346.8,1,1.80E+01,1.82E+01
17351.8,1,1.80E+01,1.88E+01
17356.9,1,1.80E+01,1.88E+01
17361.9,1,1.80E+01,1.88E+01
17366.9,1,1.80E+01,1.88E+01
17371.9,1,1.80E+01,1.88E+01
17376.9,1,1.80E+01,1.82E+01
17381.9,1,1.80E+01,1.82E+01
17386.9,1,1.80E+01,1.89E+01
17391.9,1,1.80E+01,1.89E+01
17396.9,1,1.80E+01,1.88E+01
17402,1,1.80E+01,1.90E+01
17407,1,1.80E+01,1.88E+01
17412,1,1.80E+01,1.88E+01
17417,1,1.80E+01,1.88E+01
17422,1,1.80E+01,1.88E+01
17427.1,1,1.80E+01,1.88E+01
17432.1,1,1.80E+01,1.88E+01
17437.1,1,1.80E+01,1.88E+01
17442.1,1,1.80E+01,1.88E+01
17447.1,1,1.80E+01,1.88E+01
17452.1,1,1.80E+01,1.87E+01
17457.1,1,1.80E+01,1.88E+01
17462.1,1,1.80E+01,1.88E+01
17467.2,1,1.80E+01,1.88E+01
17472.2,1,1.80E+01,1.88E+01
17477.2,1,1.80E+01,1.88E+01
17482.2,1,1.80E+01,1.88E+01
17487.2,1,1.80E+01,1.88E+01
17492.2,1,1.80E+01,1.88E+01
17497.3,1,1.80E+01,1.88E+01
17502.3,1,1.80E+01,1.87E+01
17507.3,1,1.80E+01,1.88E+01
17512.3,1,1.80E+01,1.88E+01
17517.3,1,1.80E+01,1.88E+01
17522.3,1,1.80E+01,1.88E+01
17527.3,1,1.80E+01,1.88E+01
17532.3,1,1.80E+01,1.88E+01
17537.4,1,1.80E+01,1.87E+01
17542.4,1,1.80E+01,1.87E+01
17547.4,1,1.80E+01,1.88E+01
17552.4,1,1.80E+01,1.87E+01
17557.4,1,1.80E+01,1.87E+01
17562.5,1,1.80E+01,1.88E+01
17567.5,1,1.80E+01,1.88E+01
17572.5,1,1.80E+01,1.96E+01
17577.5,1,1.80E+01,1.87E+01
17582.5,1,1.80E+01,1.87E+01
17587.5,1,1.80E+01,1.87E+01
17592.5,1,1.80E+01,1.87E+01
17597.5,1,1.80E+01,1.97E+01
17602.6,1,1.80E+01,1.96E+01
17607.6,1,1.80E+01,1.96E+01
17612.6,1,1.80E+01,2.04E+01
17617.6,1,1.80E+01,1.97E+01
17622.6,1,1.80E+01,1.96E+01
17627.7,1,1.80E+01,2.03E+01
17632.7,1,1.80E+01,2.04E+01
17637.6,1,1.80E+01,1.96E+01
17642.7,1,1.80E+01,2.04E+01
17647.7,1,1.80E+01,1.96E+01
17652.7,1,1.80E+01,1.97E+01
17657.7,1,1.80E+01,1.97E+01
17662.7,1,1.80E+01,1.95E+01
17667.7,1,1.80E+01,1.97E+01
17672.8,1,1.80E+01,1.95E+01
17677.8,1,1.80E+01,1.96E+01
17682.8,1,1.80E+01,1.97E+01
17687.8,1,1.80E+01,1.96E+01
17692.8,1,1.80E+01,1.96E+01
17697.8,1,1.80E+01,1.96E+01
17702.8,1,1.80E+01,1.97E+01
17707.8,1,1.80E+01,1.96E+01
17712.8,1,1.80E+01,1.88E+01
17717.9,1,1.80E+01,1.89E+01
17722.9,1,1.80E+01,1.88E+01
17727.9,1,1.80E+01,1.81E+01
17732.9,1,1.80E+01,1.81E+01
17737.9,1,1.80E+01,1.81E+01
17743,1,1.80E+01,1.88E+01
17748,1,1.80E+01,1.88E+01
17753,1,1.80E+01,1.81E+01
17758,1,1.80E+01,1.88E+01
17763,1,1.80E+01,1.87E+01
17768,1,1.80E+01,1.81E+01
17773,1,1.80E+01,1.81E+01
17778,1,1.80E+01,1.87E+01
17783,1,1.80E+01,1.89E+01
17788,1,1.80E+01,1.88E+01
17793.1,1,1.80E+01,1.88E+01
17798.1,1,1.80E+01,1.88E+01
17803.1,1,1.80E+01,1.88E+01
17808.1,1,1.80E+01,1.82E+01
17813.2,1,1.80E+01,1.88E+01
17818.2,1,1.80E+01,1.82E+01
17823.1,1,1.80E+01,1.88E+01
17828.2,1,1.80E+01,1.82E+01
17833.2,1,1.80E+01,1.89E+01
17838.2,1,1.80E+01,1.88E+01
17843.2,1,1.80E+01,1.81E+01
17848.2,1,1.80E+01,1.81E+01
17853.2,1,1.80E+01,1.89E+01
17858.3,1,1.80E+01,1.75E+01
17863.3,1,1.80E+01,1.81E+01
17868.3,1,1.80E+01,1.76E+01
17873.3,1,1.80E+01,1.81E+01
17878.4,1,1.80E+01,1.81E+01
17883.4,1,1.80E+01,1.82E+01
17888.3,1,1.80E+01,1.82E+01
17893.4,1,1.80E+01,1.81E+01
17898.4,1,1.80E+01,1.81E+01
17903.4,1,1.80E+01,1.81E+01
17908.4,1,1.80E+01,1.81E+01
17913.4,1,1.80E+01,1.81E+01
17918.5,1,1.80E+01,1.82E+01
17923.5,1,1.80E+01,1.81E+01
17928.5,1,1.80E+01,1.82E+01
17933.5,1,1.80E+01,1.81E+01
17938.5,1,1.80E+01,1.81E+01
17943.6,1,1.80E+01,1.81E+01
17948.5,1,1.80E+01,1.81E+01
17953.5,1,1.80E+01,1.81E+01
17958.6,1,1.80E+01,1.81E+01
17963.6,1,1.80E+01,1.82E+01
17968.6,1,1.80E+01,1.81E+01
17973.6,1,1.80E+01,1.82E+01
17978.6,1,1.80E+01,1.88E+01
17983.7,1,1.80E+01,1.81E+01
17988.7,1,1.80E+01,1.82E+01
17993.7,1,1.80E+01,1.82E+01
17998.7,1,1.80E+01,1.82E+01
18003.7,1,1.80E+01,1.81E+01
18008.7,1,1.80E+01,1.89E+01
18013.7,1,1.80E+01,1.88E+01
18018.7,1,1.80E+01,1.97E+01
18023.7,1,1.80E+01,1.88E+01
18028.8,1,1.80E+01,1.88E+01
18033.8,1,1.80E+01,1.88E+01
18038.8,1,1.80E+01,1.88E+01
18043.8,1,1.80E+01,1.88E+01
18048.8,1,1.80E+01,1.96E+01
18053.9,1,1.80E+01,1.88E+01
18058.9,1,1.80E+01,1.97E+01
18063.9,1,1.80E+01,1.88E+01
18068.9,1,1.80E+01,1.88E+01
18073.9,1,1.80E+01,1.87E+01
18078.9,1,1.80E+01,1.88E+01
18083.9,1,1.80E+01,1.87E+01
18088.9,1,1.80E+01,1.88E+01
18094,1,1.80E+01,1.88E+01
18099,1,1.80E+01,1.88E+01
18104,1,1.80E+01,1.88E+01
18109,1,1.80E+01,1.88E+01
18114,1,1.80E+01,1.88E+01
18119,1,1.80E+01,1.88E+01
18124,1,1.80E+01,1.88E+01
18129.1,1,1.80E+01,1.88E+01
18134.1,1,1.80E+01,1.88E+01
18139,1,1.80E+01,1.89E+01
18144,1,1.80E+01,1.88E+01
18149.1,1,1.80E+01,1.88E+01
18154.1,1,1.80E+01,1.83E+01
18159.1,1,1.80E+01,1.88E+01
18164.1,1,1.80E+01,1.88E+01
18169.1,1,1.80E+01,1.88E+01
18174.1,1,1.80E+01,1.90E+01
18179.1,1,1.80E+01,1.88E+01
18184.2,1,1.80E+01,1.88E+01
18189.2,1,1.80E+01,1.89E+01
18194.2,1,1.80E+01,1.89E+01
18199.2,1,1.80E+01,1.89E+01
18204.2,1,1.80E+01,1.89E+01
18209.2,1,1.80E+01,1.88E+01
18214.2,1,1.80E+01,1.89E+01
18219.3,1,1.80E+01,1.89E+01
18224.3,1,1.80E+01,1.82E+01
18229.3,1,1.80E+01,1.88E+01
18234.3,1,1.80E+01,1.83E+01
18239.3,1,1.80E+01,1.89E+01
18244.3,1,1.80E+01,1.89E+01
18249.4,1,1.80E+01,1.75E+01
18254.4,1,1.80E+01,1.82E+01
18259.4,1,1.80E+01,1.82E+01
18264.4,1,1.80E+01,1.82E+01
18269.4,1,1.80E+01,1.82E+01
18274.4,1,1.80E+01,1.75E+01
18279.4,1,1.80E+01,1.82E+01
18284.5,1,1.80E+01,1.81E+01
18289.5,1,1.80E+01,1.76E+01
18294.5,1,1.80E+01,1.81E+01
18299.5,1,1.80E+01,1.82E+01
18304.5,1,1.80E+01,1.82E+01
18309.5,1,1.80E+01,1.82E+01
18314.5,1,1.80E+01,1.82E+01
18319.5,1,1.80E+01,1.81E+01
18324.5,1,1.80E+01,1.81E+01
18329.5,1,1.80E+01,1.81E+01
18334.5,1,1.80E+01,1.82E+01
18339.6,1,1.80E+01,1.81E+01
18344.6,1,1.80E+01,1.82E+01
18349.6,1,1.80E+01,1.82E+01
18354.6,1,1.80E+01,1.82E+01
18359.6,1,1.80E+01,1.82E+01
18364.6,1,1.80E+01,1.82E+01
18369.7,1,1.80E+01,1.82E+01
18374.7,1,1.80E+01,1.82E+01
18379.7,1,1.80E+01,1.82E+01
18384.7,1,1.80E+01,1.82E+01
18389.7,1,1.80E+01,1.82E+01
18394.7,1,1.80E+01,1.82E+01
18399.7,1,1.80E+01,1.82E+01
18404.7,1,1.80E+01,1.81E+01
18409.7,1,1.80E+01,1.82E+01
18414.7,1,1.80E+01,1.82E+01
18419.8,1,1.80E+01,1.82E+01
18424.8,1,1.80E+01,1.81E+01
18429.8,1,1.80E+01,1.81E+01
18434.8,1,1.80E+01,1.82E+01
18439.8,1,1.80E+01,1.82E+01
18444.8,1,1.80E+01,1.82E+01
18449.8,1,1.80E+01,1.81E+01
18454.8,1,1.80E+01,1.83E+01
18459.9,1,1.80E+01,1.81E+01
18464.9,1,1.80E+01,1.82E+01
18469.9,1,1.80E+01,1.81E+01
18474.9,1,1.80E+01,1.83E+01
18479.9,1,1.80E+01,1.82E+01
18484.9,1,1.80E+01,1.82E+01
18490,1,1.80E+01,1.82E+01
18495,1,1.80E+01,1.82E+01
18500,1,1.80E+01,1.81E+01
18505,1,1.80E+01,1.81E+01
18510,1,1.80E+01,1.81E+01
18515,1,1.80E+01,1.82E+01
18520,1,1.80E+01,1.82E+01
18525,1,1.80E+01,1.82E+01
18530.1,1,1.80E+01,1.81E+01
18535.1,1,1.80E+01,1.82E+01
18540.1,1,1.80E+01,1.81E+01
18545.1,1,1.80E+01,1.81E+01
18550.1,1,1.80E+01,1.81E+01
18555.1,1,1.80E+01,1.81E+01
18560.2,1,1.80E+01,1.81E+01
18565.1,1,1.80E+01,1.81E+01
18570.2,1,1.80E+01,1.81E+01
18575.2,1,1.80E+01,1.81E+01
18580.2,1,1.80E+01,1.82E+01
18585.2,1,1.80E+01,1.81E+01
18590.2,1,1.80E+01,1.82E+01
18595.2,1,1.80E+01,1.82E+01
18600.2,1,1.80E+01,1.82E+01
18605.3,1,1.80E+01,1.81E+01
18610.3,1,1.80E+01,1.82E+01
18615.3,1,1.80E+01,1.82E+01
18620.3,1,1.80E+01,1.82E+01
18625.3,1,1.80E+01,1.82E+01
18630.3,1,1.80E+01,1.82E+01
18635.3,1,1.80E+01,1.82E+01
18640.3,1,1.80E+01,1.82E+01
18645.3,1,1.80E+01,1.81E+01
18650.4,1,1.80E+01,1.82E+01
18655.4,1,1.80E+01,1.82E+01
18660.4,1,1.80E+01,1.81E+01
18665.4,1,1.80E+01,1.81E+01
18670.4,1,1.80E+01,1.82E+01
18675.4,1,1.80E+01,1.82E+01
18680.5,1,1.80E+01,1.81E+01
18685.5,1,1.80E+01,1.81E+01
18690.4,1,1.80E+01,1.81E+01
18695.5,1,1.80E+01,1.81E+01
18700.5,1,1.80E+01,1.81E+01
18705.5,1,1.80E+01,1.81E+01
18710.5,1,1.80E+01,1.81E+01
18715.5,1,1.80E+01,1.82E+01
18720.5,1,1.80E+01,1.82E+01
18725.6,1,1.80E+01,1.81E+01
18730.6,1,1.80E+01,1.82E+01
18735.6,1,1.80E+01,1.82E+01
18740.6,1,1.80E+01,1.82E+01
18745.6,1,1.80E+01,1.81E+01
18750.6,1,1.80E+01,1.81E+01
18755.6,1,1.80E+01,1.82E+01
18760.6,1,1.80E+01,1.82E+01
18765.6,1,1.80E+01,1.81E+01
18770.7,1,1.80E+01,1.81E+01
18775.7,1,1.80E+01,1.82E+01
18780.7,1,1.80E+01,1.81E+01
18785.7,1,1.80E+01,1.81E+01
18790.7,1,1.80E+01,1.81E+01
18795.7,1,1.80E+01,1.82E+01
18800.7,1,1.80E+01,1.81E+01
18805.8,1,1.80E+01,1.81E+01
18810.7,1,1.80E+01,1.82E+01
18815.7,1,1.80E+01,1.82E+01
18820.7,1,1.80E+01,1.81E+01
18825.8,1,1.80E+01,1.81E+01
18830.8,1,1.80E+01,1.81E+01
18835.8,1,1.80E+01,1.82E+01
18840.8,1,1.80E+01,1.75E+01
18845.8,1,1.80E+01,1.82E+01
18850.8,1,1.80E+01,1.81E+01
18855.8,1,1.80E+01,1.82E+01
18860.8,1,1.80E+01,1.82E+01
18865.9,1,1.80E+01,1.82E+01
18870.9,1,1.80E+01,1.81E+01
18875.9,1,1.80E+01,1.75E+01
18880.9,1,1.80E+01,1.82E+01
18885.9,1,1.80E+01,1.81E+01
18890.9,1,1.80E+01,1.82E+01
18895.9,1,1.80E+01,1.81E+01
18900.9,1,1.80E+01,1.82E+01
18905.9,1,1.80E+01,1.81E+01
18910.9,1,1.80E+01,1.81E+01
18916,1,1.80E+01,1.82E+01
18921,1,1.80E+01,1.75E+01
18926,1,1.80E+01,1.81E+01
18931,1,1.80E+01,1.81E+01
18936.1,1,1.80E+01,1.81E+01
18941,1,1.80E+01,1.82E+01
18946,1,1.80E+01,1.82E+01
18951.1,1,1.80E+01,1.82E+01
18956.1,1,1.80E+01,1.81E+01
18961.1,1,1.80E+01,1.82E+01
18966.1,1,1.80E+01,1.81E+01
18971.1,1,1.80E+01,1.75E+01
18976.1,1,1.80E+01,1.82E+01
18981.2,1,1.80E+01,1.82E+01
18986.2,1,1.80E+01,1.82E+01
18991.2,1,1.80E+01,1.81E+01
18996.2,1,1.80E+01,1.82E+01
19001.2,1,1.80E+01,1.82E+01
19006.2,1,1.80E+01,1.76E+01
19011.2,1,1.80E+01,1.75E+01
19016.3,1,1.80E+01,1.82E+01
19021.3,1,1.80E+01,1.82E+01
19026.3,1,1.80E+01,1.82E+01
19031.3,1,1.80E+01,1.76E+01
19036.3,1,1.80E+01,1.69E+01
19041.3,1,1.80E+01,1.75E+01
19046.3,1,1.80E+01,1.76E+01
19051.4,1,1.80E+01,1.75E+01
19056.4,1,1.80E+01,1.75E+01
19061.4,1,1.80E+01,1.75E+01
19066.4,1,1.80E+01,1.70E+01
19071.4,1,1.80E+01,1.75E+01
19076.4,1,1.80E+01,1.75E+01
19081.4,1,1.80E+01,1.75E+01
19086.4,1,1.80E+01,1.75E+01
19091.4,1,1.80E+01,1.75E+01
19096.5,1,1.80E+01,1.75E+01
19101.5,1,1.80E+01,1.75E+01
19106.5,1,1.80E+01,1.75E+01
19111.5,1,1.80E+01,1.76E+01
19116.5,1,1.80E+01,1.76E+01
19121.6,1,1.80E+01,1.75E+01
19126.5,1,1.80E+01,1.75E+01
19131.5,1,1.80E+01,1.75E+01
19136.6,1,1.80E+01,1.75E+01
19141.6,1,1.80E+01,1.75E+01
19146.6,1,1.80E+01,1.75E+01
19151.6,1,1.80E+01,1.75E+01
19156.6,1,1.80E+01,1.75E+01
19161.6,1,1.80E+01,1.75E+01
19166.7,1,1.80E+01,1.75E+01
19171.7,1,1.80E+01,1.75E+01
19176.7,1,1.80E+01,1.75E+01
19181.7,1,1.80E+01,1.75E+01
19186.7,1,1.80E+01,1.75E+01
19191.7,1,1.80E+01,1.75E+01
19196.7,1,1.80E+01,1.75E+01
19201.7,1,1.80E+01,1.74E+01
19206.7,1,1.80E+01,1.75E+01
19211.8,1,1.80E+01,1.75E+01
19216.8,1,1.80E+01,1.75E+01
19221.8,1,1.80E+01,1.75E+01
19226.8,1,1.80E+01,1.75E+01
19231.8,1,1.80E+01,1.75E+01
19236.8,1,1.80E+01,1.76E+01
19241.8,1,1.80E+01,1.75E+01
19246.8,1,1.80E+01,1.75E+01
19251.8,1,1.80E+01,1.75E+01
19256.9,1,1.80E+01,1.76E+01
19261.9,1,1.80E+01,1.76E+01
19266.9,1,1.80E+01,1.75E+01
19271.9,1,1.80E+01,1.75E+01
19276.9,1,1.80E+01,1.76E+01
19282,1,1.80E+01,1.75E+01
19287,1,1.80E+01,1.76E+01
19292,1,1.80E+01,1.75E+01
19297,1,1.80E+01,1.76E+01
19302,1,1.80E+01,1.76E+01
19307,1,1.80E+01,1.75E+01
19312,1,1.80E+01,1.75E+01
19317,1,1.80E+01,1.76E+01
19322,1,1.80E+01,1.76E+01
19327,1,1.80E+01,1.76E+01
19332.1,1,1.80E+01,1.75E+01
19337.1,1,1.80E+01,1.75E+01
19342.1,1,1.80E+01,1.75E+01
19347.1,1,1.80E+01,1.75E+01
19352.1,1,1.80E+01,1.75E+01
19357.2,1,1.80E+01,1.76E+01
19362.2,1,1.80E+01,1.75E+01
19367.1,1,1.80E+01,1.75E+01
19372.1,1,1.80E+01,1.75E+01
19377.2,1,1.80E+01,1.75E+01
19382.2,1,1.80E+01,1.75E+01
19387.2,1,1.80E+01,1.75E+01
19392.2,1,1.80E+01,1.75E+01
19397.2,1,1.80E+01,1.75E+01
19402.2,1,1.80E+01,1.75E+01
19407.3,1,1.80E+01,1.75E+01
19412.3,1,1.80E+01,1.74E+01
19417.3,1,1.80E+01,1.75E+01
19422.3,1,1.80E+01,1.76E+01
19427.3,1,1.80E+01,1.75E+01
19432.3,1,1.80E+01,1.75E+01
19437.3,1,1.80E+01,1.75E+01
19442.3,1,1.80E+01,1.75E+01
19447.3,1,1.80E+01,1.76E+01
19452.3,1,1.80E+01,1.75E+01
19457.3,1,1.80E+01,1.75E+01
19462.4,1,1.80E+01,1.76E+01
19467.4,1,1.80E+01,1.75E+01
19472.4,1,1.80E+01,1.75E+01
19477.4,1,1.80E+01,1.75E+01
